lemma,type,origin,label,set
não,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
nenhum,syn,ASSIN 2,0,train
parar,lex,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
imóvel,morph,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
nenhum,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
nenhum,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
nenhum,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
nenhum,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
nenhum,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
nenhum,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
nenhum,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
nenhum,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
nenhum,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
nenhum,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
nenhum,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
nenhum,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
ninguém,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
nenhum,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
nenhum,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
nenhum,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
nenhum,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
nenhum,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
nenhum,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
ninguém,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
nenhum,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
nenhum,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
nenhum,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
nenhum,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
nenhum,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
sem,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
ninguém,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
sem,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
nenhum,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
nenhum,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
ninguém,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
nenhum,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
nenhum,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
nenhum,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
nenhum,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
nenhum,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
descuidadamente,morph,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
nenhum,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
nenhum,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
nenhum,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
nenhum,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
nenhum,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
nenhum,syn,ASSIN 2,0,train
ninguém,syn,ASSIN 2,0,train
parar,lex,ASSIN 2,0,train
descuidadamente,morph,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
nenhum,syn,ASSIN 2,0,train
parar,lex,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
nenhum,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
nenhum,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
nenhum,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
descansar,morph,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
nenhum,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
nenhum,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
imóvel,morph,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
nenhum,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
nenhum,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
nenhum,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
nenhum,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
nenhum,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
nenhum,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
nenhum,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
nenhum,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
nenhum,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
nenhum,syn,ASSIN 2,0,train
descansar,morph,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
inofensivamente,morph,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
nenhum,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
nenhum,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
nenhum,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
parar,lex,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
nenhum,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
nenhum,syn,ASSIN 2,0,train
nenhum,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
nenhum,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
nenhum,syn,ASSIN 2,0,train
parar,lex,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
nenhum,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
nenhum,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
nenhum,syn,ASSIN 2,0,train
ninguém,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
descansar,morph,ASSIN 2,0,train
sem,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
nenhum,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
nenhum,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
nenhum,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
nenhum,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
nenhum,syn,ASSIN 2,0,train
imprudentemente,morph,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
ninguém,syn,ASSIN 2,0,train
descansar,morph,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
nenhum,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
nenhum,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
nenhum,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
nenhum,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
nenhum,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
nenhum,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
nada,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
nenhum,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
nenhum,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
nenhum,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
nenhum,syn,ASSIN 2,0,train
negar,lex,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
nenhum,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
nenhum,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
nenhum,syn,ASSIN 2,0,train
ninguém,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
nenhum,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
nenhum,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
nenhum,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
parar,lex,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
nenhum,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
nenhum,syn,ASSIN 2,0,train
imprudentemente,morph,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
nenhum,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
nenhum,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
ninguém,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
nenhum,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
nenhum,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
nenhum,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
nenhum,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
nenhum,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
nenhum,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
nenhum,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
ninguém,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
nenhum,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
nenhum,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
nenhum,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
sem,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
ninguém,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
nenhum,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
nenhum,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
nenhum,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
nenhum,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
imóvel,morph,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
nenhum,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
nenhum,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
nenhum,syn,ASSIN 2,0,train
ninguém,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
nenhum,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
nenhum,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
ninguém,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
nenhum,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
nenhum,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
nenhum,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
nenhum,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
nenhum,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
nenhum,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
nenhum,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
nenhum,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
nenhum,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
nenhum,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
nenhum,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
nenhum,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
nenhum,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
nenhum,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
nenhum,syn,ASSIN 2,0,train
descansar,morph,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
nenhum,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
nenhum,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
nenhum,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
nenhum,syn,ASSIN 2,0,train
descuidadamente,morph,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
nenhum,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
ninguém,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
ninguém,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
nenhum,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
nenhum,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
nenhum,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
nenhum,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
nenhum,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
nenhum,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
nenhum,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
descansar,morph,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
nenhum,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
nenhum,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
nenhum,syn,ASSIN 2,0,train
ninguém,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
nenhum,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
ninguém,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
nenhum,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
parar,lex,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
nenhum,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
sem,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
nenhum,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
nenhum,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
nenhum,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
nenhum,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
nenhum,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
nenhum,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
nenhum,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
nenhum,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
nenhum,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
nenhum,syn,ASSIN 2,0,train
ninguém,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
nenhum,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
nenhum,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
nenhum,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
desconfiadamente,morph,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
nenhum,syn,ASSIN 2,0,train
nenhum,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
nenhum,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
nenhum,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
nenhum,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
nenhum,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
nenhum,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
nenhum,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
nenhum,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
nenhum,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
sem,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
nenhum,syn,ASSIN 2,0,train
parar,lex,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
nenhum,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
nenhum,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
nenhum,syn,ASSIN 2,0,train
descuidadamente,morph,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
nenhum,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
nenhum,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
nenhum,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
nenhum,syn,ASSIN 2,0,train
descansar,morph,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
nenhum,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
nenhum,syn,ASSIN 2,0,train
ninguém,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
nenhum,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
nenhum,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
nenhum,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
nenhum,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
nenhum,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
nenhum,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
nenhum,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
sem,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
nenhum,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
nenhum,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
nenhum,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
nenhum,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
nenhum,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
nenhum,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
nenhum,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
nenhum,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
ninguém,syn,ASSIN 2,0,train
descansar,morph,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
nenhum,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
parar,lex,ASSIN 2,0,train
ninguém,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
nenhum,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
nenhum,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
nenhum,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
nenhum,syn,ASSIN 2,0,train
ninguém,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
nenhum,syn,ASSIN 2,0,train
não,syn,ASSIN 2,0,train
nenhum,syn,ASSIN 2,0,train
não,syn,InferBR,0,test
sem,syn,InferBR,0,test
sem,syn,InferBR,0,test
sem,syn,InferBR,0,test
não,syn,InferBR,0,test
nenhum,syn,InferBR,0,test
não,syn,InferBR,0,test
nada,syn,InferBR,0,test
não,syn,InferBR,0,test
nada,syn,InferBR,0,test
sem,syn,InferBR,0,test
não,syn,InferBR,0,test
sem,syn,InferBR,0,test
não,syn,InferBR,1,test
ninguém,syn,InferBR,1,test
sem,syn,InferBR,0,test
sem,syn,InferBR,0,test
descansar,morph,InferBR,0,test
não,syn,InferBR,0,test
nenhum,syn,InferBR,0,test
não,syn,InferBR,0,test
não,syn,InferBR,0,test
não,syn,InferBR,1,test
sem,syn,InferBR,0,test
não,syn,InferBR,0,test
sem,syn,InferBR,0,test
não,syn,InferBR,0,test
não,syn,InferBR,0,test
não,syn,InferBR,0,test
não,syn,InferBR,0,test
não,syn,InferBR,0,test
nem,syn,InferBR,0,test
descansar,morph,InferBR,0,test
não,syn,InferBR,0,test
não,syn,InferBR,0,test
não,syn,InferBR,0,test
não,syn,InferBR,0,test
nenhum,syn,InferBR,0,test
nenhum,syn,InferBR,0,test
não,syn,InferBR,0,test
nenhum,syn,InferBR,0,test
não,syn,InferBR,0,test
nenhum,syn,InferBR,0,test
não,syn,InferBR,0,test
sem,syn,InferBR,0,test
não,syn,InferBR,0,test
não,syn,InferBR,1,test
sem,syn,InferBR,0,test
nenhum,syn,InferBR,0,test
não,syn,InferBR,0,test
não,syn,InferBR,0,test
não,syn,InferBR,0,test
não,syn,InferBR,0,test
não,syn,InferBR,1,test
não,syn,InferBR,0,test
ninguém,syn,InferBR,0,test
não,syn,InferBR,0,test
nenhum,syn,InferBR,1,test
não,syn,InferBR,0,test
não,syn,InferBR,0,test
não,syn,InferBR,0,test
não,syn,InferBR,1,test
não,syn,InferBR,0,test
ninguém,syn,InferBR,0,test
não,syn,InferBR,0,test
nada,syn,InferBR,0,test
sem,syn,InferBR,0,test
não,syn,InferBR,0,test
não,syn,InferBR,0,test
não,syn,InferBR,1,test
não,syn,InferBR,1,test
não,syn,InferBR,1,test
desencorajar,morph,InferBR,0,test
independência,morph,InferBR,0,test
não,syn,InferBR,1,test
nenhum,syn,InferBR,1,test
não,syn,InferBR,0,test
nem,syn,InferBR,0,test
não,syn,InferBR,1,test
não,syn,InferBR,1,test
descalço,morph,InferBR,0,test
sem,syn,InferBR,0,test
sem,syn,InferBR,0,test
não,syn,InferBR,0,test
não,syn,InferBR,0,test
desprover,morph,InferBR,0,test
não,syn,InferBR,0,test
não,syn,InferBR,0,test
nenhum,syn,InferBR,0,test
nenhum,syn,InferBR,1,test
sem,syn,InferBR,0,test
ninguém,syn,InferBR,0,test
não,syn,InferBR,0,test
não,syn,InferBR,0,test
não,syn,InferBR,0,test
não,syn,InferBR,0,test
não,syn,InferBR,0,test
ninguém,syn,InferBR,0,test
descansar,morph,InferBR,0,test
não,syn,InferBR,0,test
não,syn,InferBR,0,test
nenhum,syn,InferBR,0,test
não,syn,InferBR,0,test
nenhum,syn,InferBR,0,test
não,syn,InferBR,0,test
descansar,morph,InferBR,1,test
não,syn,InferBR,0,test
sem,syn,InferBR,0,test
não,syn,InferBR,0,test
não,syn,InferBR,0,test
nenhum,syn,InferBR,0,test
não,syn,InferBR,0,test
não,syn,InferBR,0,test
não,syn,InferBR,1,test
sem,syn,InferBR,0,test
nenhum,syn,InferBR,0,test
nenhum,syn,InferBR,0,test
sem,syn,InferBR,0,test
não,syn,InferBR,0,test
nada,syn,InferBR,0,test
sem,syn,InferBR,1,test
não,syn,InferBR,0,test
não,syn,InferBR,0,test
não,syn,InferBR,0,test
não,syn,InferBR,0,test
nenhum,syn,InferBR,0,test
não,syn,InferBR,0,test
não,syn,InferBR,1,test
não,syn,InferBR,0,test
não,syn,InferBR,0,test
nenhum,syn,InferBR,0,test
não,syn,InferBR,0,test
não,syn,InferBR,1,test
não,syn,InferBR,0,test
nada,syn,InferBR,0,test
não,syn,InferBR,0,test
nenhum,syn,InferBR,0,test
não,syn,InferBR,0,test
ninguém,syn,InferBR,0,test
não,syn,InferBR,0,test
nenhum,syn,InferBR,0,test
nunca,syn,InferBR,0,test
não,syn,InferBR,0,test
não,syn,InferBR,0,test
nenhum,syn,InferBR,0,test
não,syn,InferBR,0,test
nenhum,syn,InferBR,0,test
não,syn,InferBR,0,test
não,syn,InferBR,1,test
não,syn,InferBR,1,test
nenhum,syn,InferBR,1,test
não,syn,InferBR,1,test
nenhum,syn,InferBR,1,test
ninguém,syn,InferBR,0,test
sem,syn,InferBR,0,test
não,syn,InferBR,0,test
não,syn,InferBR,1,test
não,syn,InferBR,0,test
não,syn,InferBR,1,test
não,syn,InferBR,0,test
não,syn,InferBR,0,test
nenhum,syn,InferBR,0,test
não,syn,InferBR,0,test
nenhum,syn,InferBR,0,test
não,syn,InferBR,0,test
nenhum,syn,InferBR,0,test
independentemente,morph,InferBR,0,test
não,syn,InferBR,0,test
não,syn,InferBR,0,test
não,syn,InferBR,0,test
sem,syn,InferBR,0,test
ninguém,syn,InferBR,0,test
não,syn,InferBR,0,test
não,syn,InferBR,0,test
independência,morph,InferBR,0,test
evitar,lex,InferBR,0,test
não,syn,InferBR,0,test
não,syn,InferBR,0,test
nenhum,syn,InferBR,0,test
ninguém,syn,InferBR,0,test
não,syn,InferBR,0,test
não,syn,InferBR,1,test
nada,syn,InferBR,1,test
ninguém,syn,InferBR,0,test
não,syn,InferBR,0,test
não,syn,InferBR,0,test
não,syn,InferBR,0,test
insatisfeito,morph,InferBR,0,test
sem,syn,InferBR,1,test
não,syn,InferBR,0,test
sem,syn,InferBR,0,test
nenhum,syn,InferBR,1,test
não,syn,InferBR,0,test
não,syn,InferBR,0,test
nenhum,syn,InferBR,0,test
não,syn,InferBR,0,test
não,syn,InferBR,0,test
nenhum,syn,InferBR,0,test
sem,syn,InferBR,0,test
não,syn,InferBR,1,test
despreocupar,morph,InferBR,0,test
não,syn,InferBR,0,test
não,syn,InferBR,0,test
não,syn,InferBR,0,test
não,syn,InferBR,0,test
nenhum,syn,InferBR,0,test
descansar,morph,InferBR,0,test
não,syn,InferBR,0,test
